ticker,company,sector,market_cap,trailing_pe,forward_pe,peg_ratio,price_to_book,dividend_yield,short_percent,analyst_count,beta,gross_margin,operating_margin,net_margin,margin_stability,margin_trend,revenue_cagr_3y,revenue_cagr_5y,revenue_acceleration,earnings_cagr_3y,earnings_cagr_5y,interest_coverage,earnings_consistency,revenue_stability,debt_to_equity,roe,roic,altman_z,book_value_growth,fcf,fcf_yield,reinvestment_rate,drawdown_52w,price_vs_200ma,current_price,pe_gap,combs_unit_economics,combs_frictionless,combs_capital_allocation,combs_moat,combs_score,combs_style_flag,weschler_variant,weschler_complexity,weschler_distressed,weschler_quality,weschler_compounding,weschler_score,weschler_style_flag,combined_score
LOW,"Lowe's Companies, Inc.",Consumer Discretionary,128366419968,19.341772,16.810518,2.44,-12.966001,2.09,0.024,33.0,0.904,0.334758825301903,0.11766682891778504,0.0771156386899381,0.012333055126509654,0.012998534375290277,-0.038458186348783285,,0.06250943995698585,0.011113158938779844,,6.648984937786509,0.9188345593274199,0.9327622975939754,-4.505092265806192,-0.6709690430573763,0.22865680183503093,3.174917801352877,,7651000000.0,0.05960281514361225,0.025647266068655403,-0.13377339227185103,-0.06298270304805127,229.1999969482422,-0.13086980861939643,9.232628024387893,13.189745986233989,12.615803689580005,13.58721322537112,48.625390925573,False,7.712388533813005,6.8671537042803426,14.696346116847304,14.445781304439095,10.381709741550695,54.103379400930436,False,51.36438516325172
LULU,lululemon athletica inc.,Consumer Discretionary,15388871680,9.89291,9.909246,0.63,3.079921,0.0,0.0543,25.0,0.899,0.566005440167168,0.19910786662583538,0.14223542233350747,0.016868225190040737,-0.01371960012782944,0.11034694078962404,,-0.05212969683753659,0.22703226358985762,,,0.7144937357578961,0.8665015599316364,0.3624544523805685,0.3182656030827274,0.3147912305181752,5.903174735716312,0.16367741551634074,921675000.0,0.059892305242745386,0.061319150469259454,-0.4478491806348897,-0.239231952588598,131.17999267578125,0.0016512835960297847,15.26767935463659,10.33134856201437,19.091573641525233,13.730684885290149,58.42128644346634,False,12.038573572998923,8.870349229921676,16.24732251651382,11.404246498561289,10.280587623931034,58.841079441926745,False,58.63118294269654
LITE,Lumentum Holdings Inc.,Information Technology,70315638784,158.84007,50.21097,0.63,76.22501,0.0,0.13949999,24.0,1.533,0.2795744680851064,-0.11683890577507598,0.01574468085106383,0.18401065573306258,-0.29329575501015714,-0.013334398405285608,,0.441057391527957,-0.493139640842014,,-8.657657657657658,0.0,0.8880314350809286,2.2985811227637263,0.02282541640962369,-0.04712246291353733,14.04371634290409,-0.15415018056782603,-104700000.0,-0.0014890001969778592,0.3251671732522796,0.0,0.8858790522655604,903.7999877929688,-0.6838897766791465,2.2637386133603243,11.901548874086158,5.000142184537159,0.5017712550607288,19.66720092704437,False,12.067923677820726,6.385666243502839,1.072199865324184,2.4511409488680713,6.582106062108909,28.55903679762473,False,24.113118862334552
LYB,LyondellBasell Industries N.V.,Materials,23163035648,,9.7089615,1.53,2.2925053,6.69,0.0477,17.0,0.355,0.0854641329220973,0.02755944682121182,-0.024707325970881835,0.034467374963119926,-0.07491622264024583,-0.15766098558982566,-0.15766098558982566,-0.09879322369069432,,,1.7063655030800822,0.0,0.7501250680944945,1.4515969053759175,-0.07389406863717517,0.0308587947729623,1.8964009072402186,-0.07198895297423091,384000000.0,0.016578137936473638,0.06679269061121614,-0.09842009015293945,0.2715249029249552,71.76000213623047,,2.635241951031425,4.246037717915614,4.480778050360789,5.162154183535763,16.52421190284359,False,10.425963488843813,14.983106541474047,7.211689540178287,1.6850568029806992,6.5127694209058316,40.81858579438268,False,28.671398848613133
MTB,M&T Bank Corporation,Financials,31066853376,11.904602,10.175868,1.33,1.2204158,2.83,0.0471,19.0,0.591,,,0.2959925249169435,,,0.06326236932550966,,0.06121031889432955,0.12694475791587712,,,0.8494543253895568,0.9203141055757478,0.4459334407238578,0.09771395277101827,,,0.048424303958299664,2860000000.0,0.09205953256307021,0.014846345514950166,-0.03589504861471181,0.045472841978891336,212.13999938964844,-0.14521560653602708,14.59,13.904550782951691,12.51751486844657,12.5,53.51206565139826,False,9.662894782723324,10.296952980909722,11.762112807028796,11.58537795184978,10.324974232694936,53.632312755206556,False,53.57218920330241
MPC,Marathon Petroleum Corporation,Energy,71486521344,16.131092,11.413031,0.95,4.1721187,1.6,0.0249,18.0,0.53,0.07537358985372912,0.04346679326897716,0.030497592295345103,0.033218927393796664,-0.06343475249243571,-0.09232974945771899,,0.0197303693985577,-0.34672593811933494,,4.084985835694051,0.3415443080921714,0.8673222322032942,1.9844056832621,0.2337414808825228,0.10068990258968875,3.36406088690805,-0.14514161330451347,4767000000.0,0.06668389943134509,0.026269979427124546,-0.013774208632742035,0.20970762363732728,244.8699951171875,-0.29248243082365405,3.260197067187199,9.21407808131292,14.175650190392231,4.4805583670715246,31.130483705963876,False,13.098000944034087,6.983346427459342,7.4367264156993516,6.603528218054844,7.901014735879731,42.02261674112736,False,36.57655022354562
MAR,"Marriott International, Inc.",Consumer Discretionary,93129547776,37.020966,27.164454,2.14,-24.899887,0.76,0.023599999,24.0,1.107,0.1994195371572596,0.1580615596120064,0.09932788512945849,0.006563736429439183,-0.009174756760207514,0.0802476100443279,,-0.015224190741777124,0.03323438465284245,,5.116192830655129,0.8702737516568115,0.9021350100035097,-4.530098117210289,-0.6897374701670644,0.24486124193226583,3.9653844533821454,,2608000000.0,0.028004001547101854,0.0230657603299473,-0.023528462794609926,0.1408896658640054,353.17999267578125,-0.2662413509145062,10.108681017447466,14.585296983041987,10.247888958841795,15.004723346828609,49.94659030615986,False,6.901714144777406,8.001859086445185,7.994332392740333,12.796087606550994,9.445328031809145,45.139321262323065,False,47.542955784241464
MRSH,"Marsh & McLennan Companies, Inc.",Financials,78652948480,20.40625,14.423774,1.6,5.4029455,2.21,0.0124,21.0,0.637,0.422667803268967,0.23064378636818503,0.15418257292168563,0.013862808889485784,0.02408007980447846,0.09200031494213934,,0.027417515177320162,0.1089990235441034,,6.482291666666667,0.8665369802207622,0.8880871245445165,1.4204635761589404,0.27549668874172184,0.14047747231525803,2.618229058708729,0.12802935744069943,5001000000.0,0.06358312176016723,0.010785367480819836,-0.23903454225966958,-0.10149891326634058,163.25,-0.29316880857580396,14.967581031906688,16.931746176328485,15.063922111890616,13.852901484480432,60.81615080460622,True,9.007475729393905,8.322425447316103,13.862758930289232,11.360155858451995,11.523509701013012,54.07632566646425,False,57.44623823553523
MLM,"Martin Marietta Materials, Inc.",Materials,35449896960,37.037643,25.532915,2.76,3.549215,0.56,0.0318,23.0,1.136,0.3071544715447154,0.23658536585365852,0.1848780487804878,0.016626215826219884,0.039214809125854594,-0.0005954960264881182,,0.11849079649636768,0.09457902685746356,,6.326086956521739,0.6224084078262501,0.959203684919646,0.5686802232854864,0.11333732057416268,0.07497884071036914,3.6631656092677747,0.11844000931756238,978000000.0,0.027588232515979645,0.13121951219512196,-0.1263207544102223,-0.05089135420999251,590.3800048828125,-0.31062257390406844,13.574238239830343,12.994225879781073,9.664911818845473,17.924384278002698,54.157760216459586,False,6.909530066635199,6.387238376967112,10.496893638170974,9.982265704878813,10.21379100667147,43.98971879332357,False,49.07373950489158
MAS,Masco Corporation,Industrials,14472427520,17.757425,15.262629,1.61,-59.78333,1.78,0.0529,19.0,1.338,0.3542713567839196,0.16569690558053424,0.10711451996826236,0.009593975324856969,0.013277550741824573,-0.04492168924034623,,-0.016533613778194272,-0.014390490008494905,,12.405940594059405,0.9484390954688832,0.9403572086153793,-17.28494623655914,-4.354838709677419,0.3976497741874633,4.039320648926498,,866000000.0,0.05983792275368051,0.020629463104998677,-0.008942708717043602,0.06312512809112776,71.73999786376953,-0.14049311766767988,11.67229275110854,3.7489604207424776,13.510918677262257,15.044450067476383,43.97662191658966,False,10.68436517960036,12.037887374547893,10.567261752068235,16.73996953197242,10.22962226640159,60.2591061045905,False,52.11786401059008
MA,Mastercard Incorporated,Financials,437798141952,28.657026,21.750479,1.58,65.40127,0.7,0.0074,36.0,0.759,0.7788722515324327,0.5951023146595102,0.45646671342746487,0.009575357345997754,0.022992767508365763,0.1382198495222513,0.1382198495222513,0.04188307789371511,0.14658126716973485,0.14658126716973485,27.02770083102493,0.8218281507334853,0.8331972170897628,2.455732195941579,1.9345999741501874,0.9722416892840265,9.6572043191392,0.0710012561022555,16433000000.0,0.03753556359725644,0.03705284986734165,-0.16388100909272746,-0.07832250984056106,495.4800109863281,-0.2410071093909047,23.115750795257373,20.99165960412822,18.939150597077855,20.22710020242915,83.2736611988926,True,7.657017957909687,0.6286794893290859,10.103860706727376,13.97446812474309,13.057882527654925,45.421908806364165,False,64.34778500262838
MKC,"McCormick & Company, Incorporated",Consumer Staples,12990502912,7.9213114,14.440087,1.86,1.8601786,3.97,,13.0,0.67,0.3789599871350672,0.1596275017177609,0.11540429513325438,0.007038347338678054,0.015166435659970195,0.02507523864563521,,0.008110457356667674,0.04995555544760033,,5.565239551478084,0.9154491135591781,0.9685059530536808,0.7258781486969407,0.13761004096574567,0.08748276257837174,2.1649378838090145,0.07016706893377012,740400000.0,0.05699548393280865,0.032425478414689415,-0.34409513614993914,-0.20885767256843144,48.31999969482422,0.8229414639601217,12.387895158569503,8.810909443735989,12.043888365476393,17.028888326585694,50.27158129436758,False,15.83777922359575,15.437878751586865,16.529372154171746,12.879559116838035,11.244366771173395,71.92895601736579,False,61.100268655866685
MCD,McDonald's Corporation,Consumer Discretionary,195921985536,22.732893,19.37546,2.47,-109.46804,2.7,0.012999999,33.0,0.436,0.5740747628789288,0.4610005579319323,0.31850474242142457,0.0069226849328356,0.014749155982143658,0.050637859467043134,0.050637859467043134,0.020560002990177205,0.11502031719255856,0.11502031719255856,7.834386852085967,0.8562231850252585,0.9380920332383541,-30.622346368715085,-4.783798882681564,0.18639926269158844,4.710440727480699,,7186000000.0,0.03667786430573713,0.12516273014692209,-0.18697471695023382,-0.09384281515719237,275.75,-0.14769052931362497,21.409285654038946,15.952739736877538,11.408051153447728,20.45732118758434,69.22739773194856,True,6.894519074166209,6.005841577043762,14.30765006733791,13.674979215744727,11.517032173881773,52.40002210817438,False,60.81370992006147
MCK,McKesson Corporation,Health Care,88330805248,19.194004,14.665699,0.89,-40.667957,0.45,0.0211,15.0,0.355,0.0371061492657032,0.013413136295400932,0.00917696928848548,0.002754290242823129,0.0035899014848571505,0.1079905331890676,0.1079905331890676,0.04565018670750008,0.43545663167001947,0.43545663167001947,18.173584905660377,0.595482057143224,0.859735432788173,-3.563162970106075,-1.5887174541947926,,5.906073961225097,,5226000000.0,0.059163957413581124,0.0023924177902303573,-0.2538745770985301,-0.10191302349244431,736.0900268554688,-0.23592289550424184,5.6979504048583,18.922797874109925,9.202795712392527,12.300733805668015,46.12427779702877,False,13.272319814935297,10.81059761910465,16.49527031360226,9.546491027143539,13.887450490853329,64.01212926563908,False,55.06820353133392
MDT,Medtronic plc,Health Care,97767841792,21.27095,12.568019,1.33,1.9950746,3.73,0.0121,25.0,0.632,0.6531591973044697,0.19500849807675105,0.13901064495929868,0.0102188505154381,0.008553912455340956,0.019104996811027286,0.019104996811027286,-0.00016682356078367294,-0.025587970309891017,-0.025587970309891017,8.97119341563786,0.842867968146894,0.9688166001057192,0.5937864401132767,0.09707646176911544,0.07336083654660304,2.5692885312249456,-0.02958139292924522,5185000000.0,0.053033798281351345,0.1368935802248263,-0.26577199099812115,-0.16634251261436184,76.1500015258789,-0.4091463239770673,16.699570018796994,11.950448702209059,11.330161910796773,15.487854251012145,55.46803488281497,False,13.566458724023116,9.19767527365925,15.610065413967806,12.335289379409517,6.757939942112614,57.4674287331723,False,56.46773180799363
MRK,"Merck & Co., Inc.",Health Care,275089031168,31.374647,11.56922,5.18,5.2394395,3.05,0.0111,27.0,0.195,0.7480118749134762,0.340050145360016,0.2807832520650351,0.13670406228887788,0.03166494218203919,0.03122213027882159,,-0.0542833874914331,0.07929570045355194,,16.29108327192336,0.34085162599092944,0.9539034344245159,0.9378968178534768,0.34699463939474584,0.21932452361848984,3.8564832095060506,0.045813256711383143,12360000000.0,0.04493090817732971,0.3061174262817062,-0.09380582708442427,0.08396915334302056,111.37999725341797,-0.6312557715788802,18.093301884518986,11.853688625220787,18.69999725821359,13.462887989203779,62.10987575715714,False,8.785734029026923,2.7783380440250074,8.629340890143013,13.074822179430857,10.380265047459279,43.64850019008507,False,52.87918797362111
META,"Meta Platforms, Inc.",Communication Services,1547498946560,22.176428,16.847143,0.89,7.099701,0.34,0.0121,58.0,1.243,0.8199944269179861,0.41437855159579234,0.3008369574952977,0.08047266120489231,0.1661644343321163,0.19893831442939258,,0.0022592569043016764,0.37611669519530744,,71.48154506437768,0.5969356645748073,0.7609502435991571,0.38618965858508675,0.2782966539773433,0.22086936734053692,8.257934918062109,0.20002013665255247,46109000000.0,0.029795819960005545,0.6322611785078073,-0.2099429299141378,-0.07343250496323528,609.6300048828125,-0.24031304770993786,19.2984379217274,19.840875068315206,17.303805305249654,16.44652496626181,72.88964326155407,True,12.112990674474082,1.580666483029534,10.951857403963317,10.933624957760602,10.928830487789101,46.50797000701663,False,59.69880663428535
MET,"MetLife, Inc.",Financials,50239545344,15.102514,7.126903,0.41,1.8018185,3.04,0.0194,16.0,0.775,,,0.044663864435456155,,,0.039213237633995535,,0.046412407537427536,-0.13846063138927578,,,0.5648514760076737,0.9463528414767782,0.7107190647228678,0.11898725262342419,,,-0.016824889249955843,17092000000.0,0.3402100851623503,0.0,-0.03839368055989473,0.011269575032771739,78.08000183105469,-0.5280982358301406,10.87,13.702050644341124,13.388450287672118,12.5,50.46050093201325,False,14.999370643941809,8.239808618170494,12.524710607323799,10.60364360741737,9.229507984630182,55.59704146148365,False,53.02877119674845
MTD,Mettler-Toledo International Inc.,Health Care,22768631808,26.383389,21.965923,2.39,-968.5271,0.0,0.0367,13.0,1.312,0.5937429449987446,0.2777891609847906,0.2158735386135353,0.005587556421351048,-0.009533188710046436,0.008991856613079108,0.008991856613079108,0.01759162453801839,-0.0012657820113404217,-0.0012657820113404217,16.32474640589652,0.9529248305000493,0.9745447920939431,-91.05483161279405,-36.77411575562701,0.4495686272928496,9.270905774986652,,848648000.0,0.037272683187832945,0.07612186472329245,-0.2385421858945268,-0.14929964892496156,1124.4599609375,-0.1674336075626979,19.82205586080586,9.15844573990321,12.884106347932969,17.73768556005398,59.60229350869602,False,6.617491846011881,13.040662051785672,15.27242592830116,18.32160872170576,6.3241481344491195,59.5763366822536,True,59.58931509547481
MGM,MGM Resorts International,Consumer Discretionary,9924469760,53.136986,16.7909,1.1,4.078436,0.0,0.16780001,19.0,1.285,0.4441938538859438,0.07628413627957581,0.011738266679811695,0.11089437044272786,0.20679527378992146,0.10136235579297104,,-0.049350129857154895,-0.4810621589981714,,3.1926322421141555,0.38857602370502864,0.8742008329003649,12.912293300553063,0.08471976614839108,0.0781859370147688,0.7310865279182648,-0.2047525541445323,1460451000.0,0.14715657715904007,0.06095029771036459,-0.02267568007865831,0.06771266162915925,38.790000915527344,-0.6840072939025935,5.757140929246193,9.74939209365322,12.225989758466937,9.947031039136302,37.67955382050265,False,11.680219083946742,11.169935088265587,9.75464952222151,5.759641780636184,6.43026224432149,44.79470771939152,False,41.237130769947086
MCHP,Microchip Technology Incorporated,Information Technology,53621112832,450.4091,24.368351,1.23,8.173719,1.84,0.059299998,25.0,1.737,0.5606824790985097,0.0853098873137041,-0.00011359505634314795,0.12660213463966688,-0.19018161674001316,-0.13584901324472376,-0.13584901324472376,-0.32814085561636813,,,1.4936356404136835,0.27244762530070654,0.7443236744596575,0.8004888179365102,-7.063843013152875e-05,-0.0004031236186574676,4.896293739703703,0.06288586169951804,772100000.0,0.014399178965551537,0.25213558705925115,0.0,0.39406253613509495,99.08999633789062,-0.9458972942598184,7.038401412184308,1.7501663326812036,5.368715412102368,1.7675016869095819,15.924784843877461,False,11.171584573972726,7.753162351194041,2.585190470082729,1.9790968253762182,7.351253724688142,30.840287945313854,False,23.382536394595657
MU,"Micron Technology, Inc.",Information Technology,842203070464,35.21028,7.3373413,0.23,11.6258545,0.08,0.0323,42.0,1.919,0.39790786023864305,0.2624270961528172,0.22844989030980792,0.3012566461160396,-0.053230618913181926,0.06713489726936261,,-0.1273834547837973,-0.005711543545194875,,20.563941299790358,0.0,0.6599633362917889,0.28206406350964647,0.1576479276285424,0.144929910776827,19.576913183083274,0.027667039781541725,1668000000.0,0.001980519970178972,0.5258440794049976,0.0,1.158789870446028,746.8099975585938,-0.7916136622599991,12.89925107239252,13.675684934219387,13.135810235376697,7.527370107962213,47.238116349950815,False,16.290069356738574,3.9482676231766027,1.735349996793433,7.539585973959689,8.19078155794086,37.704054508609154,False,42.47108542927998
MSFT,Microsoft Corporation,Information Technology,3083691884544,24.753725,21.448198,1.28,7.442494,0.88,0.0112,54.0,1.093,0.6882374238616519,0.4562195624085985,0.3614601524896707,0.01904385620576825,0.03566678084810021,0.12423114652863054,0.12423114652863054,-0.007378057806645577,0.11868454786286553,0.11868454786286553,53.89014675052411,0.8315713400760096,0.8409354432524319,0.17639506345366093,0.2964722734140952,0.28320463090237286,8.476612090620998,0.2728937029271403,71611000000.0,0.023222488718450368,0.34444704746489474,-0.21737300325187162,-0.08198923842232815,415.1199951171875,-0.13353654853966415,20.82251626662811,18.376612832962387,17.443931542901264,18.329832995951417,74.97289363844318,True,11.403510786227306,3.806104816881841,10.716471333290578,13.4920993035748,14.6036239807786,54.02181022075313,False,64.49735192959815
MAA,"Mid-America Apartment Communities, Inc.",Real Estate,15430127616,39.18485,33.241642,7.03,2.668882,4.73,0.0293,24.0,0.757,0.3052089378333332,0.2803995788379658,0.20230127208678908,0.017344243681523645,-0.03094681740812183,0.030305400060254506,0.030305400060254506,-0.011537381455769394,-0.11162941280254979,-0.11162941280254979,3.343668525345871,0.8549973563434495,0.9601444259460046,0.9553773164770247,0.07863612617632894,0.055483368775113125,1.5464122521210844,-0.01931758793991356,717937000.0,0.046528260677218755,0.16306810928846974,-0.08619178535967627,-0.012158308483451855,129.30999755859375,-0.1516710667515634,14.50728491902834,8.789504011785858,9.538272944125143,11.04832995951417,43.88339183445351,False,3.6963484591407587,9.823379961196675,10.9759427307125,10.186926605644317,6.7933893441605875,41.47598710085484,False,42.67968946765417
MRNA,"Moderna, Inc.",Health Care,21565333504,,-13.078453,,2.4756308,0.0,0.1833,19.0,1.056,0.5483870967741935,-1.599375650364204,-1.4682622268470344,0.9182772466559318,-2.098448498046323,-0.5330301860051326,,0.1271675067247381,,,-307.4,0.0,0.0,0.1508670520231214,-0.326242774566474,-0.32995380434782606,4.1893806303096195,-0.23236748725301215,-2075000000.0,-0.09621923999529722,1.7346514047866806,0.0,0.42546158182695315,54.349998474121094,,4.965099587912088,9.083803949213088,4.2529113216240075,0.03567813765182186,18.337492996401007,False,10.0,11.180114014706941,3.2259146732508177,0.4104579079582393,6.4085702703518574,31.225056866267856,False,24.78127493133443
TAP,Molson Coors Beverage Company,Consumer Staples,7954053120,,8.462384,4.2,0.79096574,4.53,0.1573,21.0,0.438,0.3836887835703002,0.14637189429843458,-0.19205084015510557,0.026000390887091742,0.0495211326873702,0.013516144991544188,,-0.03539881015138046,,,6.578055667607907,0.0,0.9587003249469389,0.620929982502957,-0.20914342687897716,0.08212704241334685,0.7788718799180486,-0.06929437618692003,1067800000.0,0.1342460232400359,0.06432213126525922,-0.13438831164280904,-0.0592972077487424,42.40999984741211,,7.746159629843839,5.734289482230125,11.21738159953051,14.042383603238868,38.74021431484334,False,7.596348884381338,11.534950298210735,15.672156576669018,8.550104786126093,9.290167886390982,52.643728431778165,False,45.69197137331075
MDLZ,"Mondelez International, Inc.",Consumer Staples,79008645120,30.470297,18.158323,1.01,3.0682952,3.25,0.0325,25.0,0.404,0.2837532760723461,0.09393569816020966,0.06360121441731323,0.039069106059318556,-0.026587542886272436,0.06956578215167708,,0.04571732026663695,-0.03376101153377331,,6.043405676126878,0.6517117401058962,0.9168080387947156,0.8438733648115179,0.09486028330366128,0.05889601118719813,2.3090353019168055,-0.013128999505271133,3235000000.0,0.04094488641194408,0.03318888341074811,-0.056944162432987944,0.050714069784583704,61.54999923706055,-0.40406478479681374,5.736585695006748,17.095405653727042,8.120176196126607,7.22132253711201,38.17349008197241,False,11.637286795004274,10.492208076840164,8.833294587314821,8.0106777304871,9.388928899488103,48.362396089134464,False,43.26794308555344
MPWR,"Monolithic Power Systems, Inc.",Information Technology,78649270272,114.92031,53.080257,2.1,22.079943,0.5,0.0434,14.0,1.742,0.551787716644466,0.26111689868942706,0.2227171228819345,0.020462271018134297,-0.03249600281033771,0.1586149467868072,,0.05233174170696017,0.12398408861499366,,,0.27826764448877594,0.7841156520853486,0.0056553920334634295,0.17598287638358465,0.24101197301893995,73.83663598063508,0.28391230342856577,663261000.0,0.008433148809978573,0.1996818444564138,-0.008405589702785892,0.4364109829469749,1600.8399658203125,-0.5381124798566937,17.129388555523427,18.383652269649037,14.629994389483494,12.266826923076923,62.40986213773289,True,8.16842503646438,8.632679345613068,2.373496921695632,8.50674760998912,11.288360940646793,38.96970985440899,False,50.68978599607094
MNST,Monster Beverage Corporation,Consumer Staples,84384374784,41.685993,33.62743,2.49,10.225145,0.0,0.0309,23.0,0.501,0.5584764218214752,0.29168723791625206,0.22972669444704663,0.018114584865378234,0.04058464801441325,0.09536818669323455,,0.05759348915257003,0.16936853639253546,,,0.8102367712842002,0.8874871769158061,,0.23084650697567805,0.3011588683696502,32.59543665136703,0.05521371664986119,1940648000.0,0.022997717349539024,0.01899234213005177,0.0,0.15039529787057154,86.29000091552734,-0.19331584592455325,17.952563560343165,18.639022439070754,14.522005048739207,18.12002361673414,69.23361466488727,True,4.770569949949184,4.965349708975064,3.4915386711986147,12.493397348338679,8.545229706360535,34.26608538482208,False,51.74985002485467
MCO,Moody's Corporation,Financials,78834966528,32.352688,24.305521,2.06,26.33139,0.91,0.0238,20.0,1.37,0.7443638248250842,0.44856180357605596,0.3186058564394921,0.03883387685816838,0.08334600255191549,0.12173969738374057,,-0.10922421042831394,0.21410784502578717,,12.320284697508896,0.7427915413713608,0.8416136365109599,1.8132708436112481,0.6065614208189443,0.30186731492332586,7.013595117928766,0.17188553134787554,2575000000.0,0.03266317109534678,0.04223892200051827,-0.1227103576131032,-0.0592697940488498,451.32000732421875,-0.24873256280900066,19.871815717177558,13.973549143386693,17.159308514031135,17.004934210526315,68.0096075851217,True,6.568491373994837,4.828446908907998,9.134876226511897,11.99650364399603,11.079527175342738,43.6078453287535,False,55.8087264569376
MS,Morgan Stanley,Financials,304557916160,17.490036,15.200466,2.32,2.917737,2.07,0.0,21.0,1.207,,,0.25560137040293485,,,0.09524171431647233,,0.0075765741508510565,0.15199094095750154,,,0.7342625008116588,0.868298994407857,3.319281209688978,0.15104092016626058,,,0.036873067418065064,-20787000000.0,-0.06825302806799977,0.04393172240244975,0.0,0.134667332910569,193.08999633789062,-0.13090710619463558,14.29,17.77491425946314,9.452680562738381,12.5,54.01759482220152,False,5.744872661708361,4.453667992047714,3.894748444814981,9.285345809375285,9.619784546516993,32.99841945446333,False,43.508007138332424
MOS,The Mosaic Company,Materials,7053017600,13.052941,9.617094,1.66,0.5828124,3.97,0.0766,19.0,0.797,0.15780259533370947,0.08950084630447049,0.044862434038033916,0.08693643530926895,-0.16070830183515683,-0.1426545439066701,,0.2714616804367561,-0.46759196475084686,,4.466666666666667,0.0,0.7443287573819095,0.43686749580054446,0.04474178520302195,0.02982771184362068,1.9066628794766163,0.0008371534076205833,-534600000.0,-0.07579734382060807,0.11279081344794398,-0.37299514163503333,-0.16821872030390156,22.190000534057617,-0.26322397381555623,3.4473564319452485,9.268928263090778,4.259240711592701,4.304993252361673,21.2805186589904,False,12.854474168760976,15.941943040551871,13.88466779965369,2.6237073988046817,9.715082606314393,55.01987501408561,False,38.15019683653801
MSI,"Motorola Solutions, Inc.",Information Technology,63740641280,30.966936,21.033148,2.1,26.401953,0.0,0.0172,11.0,0.935,0.5166067454203047,0.2532956685499058,0.18438623523369285,0.028315223124140438,0.062009452570976925,0.08634515122371456,,-0.0041182679179949805,0.16479620688892482,,8.219444444444445,0.8035501209020068,0.893847661517168,4.052282157676348,0.8937759336099586,0.2063848246589218,3.594881894034527,1.7490734980898321,2572000000.0,0.040351021708453075,0.10571819893853793,-0.20166598016426823,-0.08861616503744747,383.989990234375,-0.3207869193129084,15.416610516676304,12.057000625727705,17.875057153771817,15.481865721997298,60.830534018173125,True,11.103435518644673,6.842067354906705,10.896351728339638,12.117743628309912,11.267572439549255,52.22717066975018,False,56.52885234396165
MSCI,MSCI Inc.,Financials,42576187392,33.45257,26.061907,1.88,-15.384332,1.4,0.0191,16.0,1.235,0.8244143566720764,0.5466866850068863,0.38357655978272487,0.006395538326225507,0.009623145859381954,0.11707823751600754,,-0.03193599305514491,0.11361862672349488,,8.164158197904607,0.8647293701666672,0.8567868486139382,-2.3769907403919324,-0.45292404710420636,0.43859310180539673,5.886258406606968,,1458585000.0,0.03425823422305929,0.0980893353526079,-0.0352792423707366,0.021104185997411685,585.4199829101562,-0.220929602718117,23.808873204646233,13.37941474658028,13.215785202118704,20.13925438596491,70.54332753931013,True,6.2563988076254144,10.158178399482622,10.04312031039569,13.133573297503418,9.985089463220675,49.576360278227824,False,60.059843908768975
NDAQ,"Nasdaq, Inc.",Financials,50282233856,26.780123,20.093884,2.31,4.172807,1.26,0.0195,15.0,0.99,0.4222948438634713,0.294480755265069,0.21641249092229484,0.018044086134170065,0.02769630296824921,0.09890131082105791,,-0.10383013620480638,0.1670021710816938,,6.872881355932203,0.7287571179415124,0.8515766914991334,0.7741882718573648,0.14623374499059458,0.09611327550537566,2.568481841715663,0.25735543016608053,1989000000.0,0.03955671511524661,0.032195594287097555,-0.07945542137763048,-0.01511355774792164,88.91000366210938,-0.24967170613816825,16.366025038557936,12.118355603431205,11.141367519747313,15.313554318488528,54.93930248022498,False,6.628956332044854,11.226412728448585,9.692586416981978,8.481369590374628,11.830552476895676,47.85987754474572,False,51.39959001248535
NTAP,"NetApp, Inc.",Information Technology,23371120640,19.798658,13.8340645,1.34,20.17784,1.76,0.1145,15.0,1.267,0.7019172245891662,0.21682897139379184,0.18046256847230677,0.015066819469200342,0.026420614318768104,0.01322518858633348,0.01322518858633348,0.06327554699679636,0.08172043147125185,0.08172043147125185,22.265625,0.8536349551827837,0.9790538679611686,3.356730769230769,1.1403846153846153,0.6830728639346986,2.6136264102041937,0.07464026018308245,1338000000.0,0.05725014305518556,0.17954960438222764,0.0,0.08801824739289543,118.0,-0.3012625148633811,17.69390754530557,8.804335342526514,21.952237234106292,14.974274628879892,63.424754750818266,True,14.207504645753335,13.766840163836259,5.814227537997819,17.868992978243618,9.357747359693258,61.01531268552429,False,62.22003371817128
NFLX,"Netflix, Inc.",Communication Services,368402759680,28.22258,22.776321,1.28,13.8784895,0.0,0.0186,44.0,1.548,0.48486575802475956,0.29494704605507255,0.24303813935832022,0.053769603749783526,0.1167805741765191,0.12639718371360664,,0.002011489252001203,0.34711854154857535,,17.16217820762128,0.5947177576141918,0.8379251773078936,0.5433992418249104,0.41258687422902035,0.3589546874601327,10.349655817656783,0.08604479182890534,9461053000.0,0.025681276134353632,0.09029074540276576,-0.3466653608507266,-0.13455329273486927,87.48999786376953,-0.19297523472340236,15.57954097985348,18.710842514633317,17.518292275309506,16.030406545209175,67.83908231500547,True,8.776676404675944,1.8501546144817838,11.708214423138587,11.62106732214051,9.163450964495025,43.11956372893185,False,55.47932302196866
